datetime,date_only,zone,latitude,longitude,no2_value,o3_value,hcho_value,so2_value,co_value
2025-10-07 23:45:00+00:00,2025-10-07,Norte,25.4797,-100.97943,46.64,-100.48164227,0.00423782,1.7038443415974506e-05,0.113507
2025-10-08 00:00:00+00:00,2025-10-07,Norte,25.48706,-100.9992,50.35,-100.22378396,0.00378132,5.60608295432032e-06,0.130671
2025-10-08 00:15:00+00:00,2025-10-07,Norte,25.48645,-100.99812,48.52,-101.1,0.00342686,1.1493799687870809e-05,0.127441
2025-10-08 00:30:00+00:00,2025-10-07,Norte,25.46247,-100.96481,52.19,-101.1,0.0035833,1.4525150366436388e-05,0.125583
2025-10-08 00:45:00+00:00,2025-10-07,Norte,25.47097,-100.98163,47.66,-101.1,0.00294891,2.6238746796316e-06,0.129761
2025-10-08 01:00:00+00:00,2025-10-07,Norte,25.46389,-100.99922,51.8,-101.1,0.00274737,1.1235990224217629e-05,0.137974
2025-10-08 01:15:00+00:00,2025-10-07,Norte,25.47074,-100.96307,53.48,-91.87852828,0.00300177,9.783115467189512e-06,0.130451
2025-10-08 01:30:00+00:00,2025-10-07,Norte,25.47045,-100.96811,54.71,-96.06051043,0.00288468,2.5691128108366192e-05,0.138385
2025-10-08 01:45:00+00:00,2025-10-07,Norte,25.48696,-100.97576,57.15,-92.17280845,0.00230977,2.651846991410659e-05,0.135605
2025-10-08 02:00:00+00:00,2025-10-07,Norte,25.47698,-100.96724,50.33,-94.26897118,0.00195367,1.0907302751468315e-05,0.12729
2025-10-08 02:15:00+00:00,2025-10-07,Norte,25.46551,-100.99536,51.77,-94.66804932,0.00161035,1e-06,0.128438
2025-10-08 02:30:00+00:00,2025-10-07,Norte,25.4751,-100.9976,54.65,-90.13512876,0.00169232,1.7192960198754004e-06,0.121317
2025-10-08 02:45:00+00:00,2025-10-07,Norte,25.47531,-100.98035,54.61,-79.5992248,0.00110879,1.733816903643709e-05,0.113955
2025-10-08 03:00:00+00:00,2025-10-07,Norte,25.48184,-100.98508,53.92,-86.86347633,0.00114174,1e-06,0.102277
2025-10-08 03:15:00+00:00,2025-10-07,Norte,25.48209,-100.97978,48.98,-84.13122022,0.00093125,1.168863473398335e-05,0.095291
2025-10-08 03:30:00+00:00,2025-10-07,Norte,25.4659,-100.96111,51.84,-79.83562303,0.0008293,1e-06,0.080657
2025-10-08 03:45:00+00:00,2025-10-07,Norte,25.48561,-100.99004,52.35,-73.2599062,0.00060289,1e-06,0.093525
2025-10-08 04:00:00+00:00,2025-10-07,Norte,25.47003,-100.98218,50.89,-69.06995132,0.00064534,1.3738483260236496e-05,0.070275
2025-10-08 04:15:00+00:00,2025-10-07,Norte,25.4705,-100.99682,51.83,-66.76892233,0.00019328,1e-06,0.079295
2025-10-08 04:30:00+00:00,2025-10-07,Norte,25.46791,-100.9786,49.21,-63.1005474,0.00031936,2.370856049477401e-05,0.067022
2025-10-08 04:45:00+00:00,2025-10-07,Norte,25.48088,-100.98197,50.46,-60.28263733,9.596e-05,1.0912564390694771e-05,0.060902
2025-10-08 05:00:00+00:00,2025-10-07,Norte,25.47996,-100.97027,46.61,-56.18983416,0.00038683,4.060712628342492e-05,0.060202
2025-10-08 05:15:00+00:00,2025-10-07,Norte,25.48874,-100.98764,44.9,-46.90951202,0.00046204,5.486653087197844e-05,0.042186
2025-10-08 05:30:00+00:00,2025-10-07,Norte,25.47684,-100.99094,48.83,-42.90177317,0.00010682,7.907320845833562e-05,0.056187
2025-10-08 05:45:00+00:00,2025-10-07,Norte,25.46699,-100.97699,45.95,-42.24952548,1e-05,7.219813273193654e-05,0.053329
2025-10-08 06:00:00+00:00,2025-10-08,Norte,25.46687,-100.96086,38.22,-38.66926543,1e-05,0.0001104565436989,0.017097
2025-10-08 06:15:00+00:00,2025-10-08,Norte,25.47341,-100.96994,41.43,-32.04520485,0.00019836,0.0001509067515672,0.021114
2025-10-08 06:30:00+00:00,2025-10-08,Norte,25.48562,-100.99626,37.58,-28.57855281,1e-05,0.0001878634813366,0.025848
2025-10-08 06:45:00+00:00,2025-10-08,Norte,25.48638,-100.98451,40.4,-21.97566316,4.668e-05,0.0002191067449352,0.015777
2025-10-08 07:00:00+00:00,2025-10-08,Norte,25.47926,-100.99802,42.84,-22.87416363,0.00025495,0.0002296829614651,0.025351
2025-10-08 07:15:00+00:00,2025-10-08,Norte,25.48803,-100.98798,42.0,-22.37113994,0.00050636,0.000271778887222,0.01587
2025-10-08 07:30:00+00:00,2025-10-08,Norte,25.48731,-100.98201,41.74,-19.18782829,3.058e-05,0.0002750009217342,0.01
2025-10-08 07:45:00+00:00,2025-10-08,Norte,25.46264,-100.96364,42.93,-7.56340046,0.00041504,0.0003013574996789,0.01
2025-10-08 08:00:00+00:00,2025-10-08,Norte,25.46909,-100.98575,42.92,-1.65542661,0.00071563,0.0002930450985724,0.014939
2025-10-08 08:15:00+00:00,2025-10-08,Norte,25.48146,-100.97336,39.84,-0.18716721,0.00056947,0.0002792494665761,0.019491
2025-10-08 08:30:00+00:00,2025-10-08,Norte,25.46295,-100.97791,46.06,-3.20724632,0.0008869,0.0002775751249415,0.010705
2025-10-08 08:45:00+00:00,2025-10-08,Norte,25.48651,-100.96093,44.08,1.79766481,0.00101164,0.0002553405278213,0.012576
2025-10-08 09:00:00+00:00,2025-10-08,Norte,25.48021,-100.98318,40.21,5.85662714,0.00117665,0.0002400972556528,0.012407
2025-10-08 09:15:00+00:00,2025-10-08,Norte,25.46646,-100.97324,42.45,13.51219583,0.00157364,0.0002169227926448,0.016631
2025-10-08 09:30:00+00:00,2025-10-08,Norte,25.47984,-100.99076,44.25,8.70824627,0.00145499,0.0001836595361329,0.012838
2025-10-08 09:45:00+00:00,2025-10-08,Norte,25.46286,-100.98683,42.09,18.87901583,0.00153905,0.0001551810855279,0.019304
2025-10-08 10:00:00+00:00,2025-10-08,Norte,25.48329,-100.98113,41.6,17.43673832,0.00193653,0.00013223684299,0.033179
2025-10-08 10:15:00+00:00,2025-10-08,Norte,25.47405,-100.98979,45.25,17.85208314,0.00232923,9.838043885743756e-05,0.035722
2025-10-08 10:30:00+00:00,2025-10-08,Norte,25.4897,-100.9979,43.89,22.0107877,0.00229067,6.679141018192891e-05,0.025692
2025-10-08 10:45:00+00:00,2025-10-08,Norte,25.48018,-100.96261,44.53,25.58,0.00273998,4.402100785618897e-05,0.029296
2025-10-08 11:00:00+00:00,2025-10-08,Norte,25.47109,-100.99307,45.79,24.67161765,0.0030632,3.660910931137524e-05,0.0495
2025-10-08 11:15:00+00:00,2025-10-08,Norte,25.48981,-100.9758,48.71,25.58,0.0028982,3.702808357368e-05,0.053318
2025-10-08 11:30:00+00:00,2025-10-08,Norte,25.4657,-100.98289,51.33,24.81722664,0.00332111,2.1330684381246834e-05,0.059716
2025-10-08 11:45:00+00:00,2025-10-08,Norte,25.48092,-100.97458,50.28,25.23635073,0.00381083,1.8455058357259047e-05,0.072884
2025-10-08 12:00:00+00:00,2025-10-08,Norte,25.46824,-100.97617,53.41,24.69301736,0.00396411,9.901692475404052e-06,0.089324
2025-10-08 12:15:00+00:00,2025-10-08,Norte,25.47853,-100.97926,53.68,20.81552241,0.00446985,3.9984066693743895e-06,0.103262
2025-10-08 12:30:00+00:00,2025-10-08,Norte,25.47812,-100.97178,56.37,25.58,0.00430365,1.218737518780022e-05,0.107146
2025-10-08 12:45:00+00:00,2025-10-08,Norte,25.48437,-100.99721,54.48,20.91719707,0.00448112,1.1269410788485644e-05,0.12024
2025-10-08 13:00:00+00:00,2025-10-08,Norte,25.48684,-100.98148,55.98,24.24614911,0.004819,1e-06,0.125701
2025-10-08 13:15:00+00:00,2025-10-08,Norte,25.47594,-100.9736,57.75,24.59860425,0.0054764,3.758526282511418e-05,0.141933
2025-10-08 13:30:00+00:00,2025-10-08,Norte,25.47993,-100.97732,60.11,22.70899726,0.00547028,5.048551172322468e-06,0.147594
2025-10-08 13:45:00+00:00,2025-10-08,Norte,25.47075,-100.98979,56.99,15.90335091,0.005863,1.8945313434427296e-06,0.143792
2025-10-08 14:00:00+00:00,2025-10-08,Norte,25.46628,-100.97957,59.49,18.4585213,0.00632122,2.8424873563038106e-06,0.14621
2025-10-08 14:15:00+00:00,2025-10-08,Norte,25.46597,-100.9725,59.86,10.42810328,0.00626888,1e-06,0.151392
2025-10-08 14:30:00+00:00,2025-10-08,Norte,25.4679,-100.96162,60.66,8.89106649,0.00654415,1e-06,0.147466
2025-10-08 14:45:00+00:00,2025-10-08,Norte,25.46397,-100.99495,61.51,8.6756367,0.00670384,2.111486954426428e-05,0.142463
2025-10-08 15:00:00+00:00,2025-10-08,Norte,25.47291,-100.99518,55.18,9.19517705,0.00676681,1.361307760886398e-05,0.137118
2025-10-08 15:15:00+00:00,2025-10-08,Norte,25.47778,-100.96199,54.97,5.12068395,0.00683599,1.7552781507433255e-05,0.126024
2025-10-08 15:30:00+00:00,2025-10-08,Norte,25.46741,-100.99765,50.65,3.82425535,0.007108,9.280070101349394e-06,0.121737
2025-10-08 15:45:00+00:00,2025-10-08,Norte,25.48473,-100.99516,49.95,-2.63528623,0.0071192,2.710809020143449e-05,0.109084
2025-10-08 16:00:00+00:00,2025-10-08,Norte,25.48803,-100.97567,50.45,-8.07528268,0.00737808,1.325631792526777e-05,0.097688
2025-10-08 16:15:00+00:00,2025-10-08,Norte,25.47496,-100.96983,46.99,-15.50507488,0.00753688,4.028123251558114e-05,0.086884
2025-10-08 16:30:00+00:00,2025-10-08,Norte,25.46442,-100.97423,47.02,-18.12915735,0.00750536,6.850207025883587e-05,0.079545
2025-10-08 16:45:00+00:00,2025-10-08,Norte,25.46192,-100.98018,45.66,-18.89257143,0.00770761,9.716527417710788e-05,0.072365
2025-10-08 17:00:00+00:00,2025-10-08,Norte,25.48514,-100.96121,41.89,-18.60901797,0.00773764,8.27206136587161e-05,0.060288
2025-10-08 17:15:00+00:00,2025-10-08,Norte,25.47848,-100.97815,39.04,-23.7747307,0.00771054,0.0001159098163971,0.058572
2025-10-08 17:30:00+00:00,2025-10-08,Norte,25.4742,-100.99024,38.75,-32.85639749,0.00786798,0.0001469469674901,0.050993
2025-10-08 17:45:00+00:00,2025-10-08,Norte,25.47609,-100.99406,37.95,-34.44949179,0.008,0.0001768964821202,0.053735
2025-10-08 18:00:00+00:00,2025-10-08,Norte,25.48752,-100.96673,36.97,-40.00946049,0.00791802,0.0001759925323417,0.049282
2025-10-08 18:15:00+00:00,2025-10-08,Norte,25.46955,-100.9648,39.33,-43.7370517,0.008,0.0001910655787281,0.043318
2025-10-08 18:30:00+00:00,2025-10-08,Norte,25.46857,-100.98773,37.69,-43.60764052,0.00779502,0.0002345049803213,0.035272
2025-10-08 18:45:00+00:00,2025-10-08,Norte,25.46634,-100.98411,39.01,-53.5594258,0.0077763,0.0002323732346829,0.044905
2025-10-08 19:00:00+00:00,2025-10-08,Norte,25.4788,-100.99727,35.86,-52.59009936,0.008,0.0002610517994932,0.040383
2025-10-08 19:15:00+00:00,2025-10-08,Norte,25.46258,-100.9748,34.12,-64.46847175,0.008,0.000251848590635,0.03804
2025-10-08 19:30:00+00:00,2025-10-08,Norte,25.47098,-100.98503,34.43,-64.39782781,0.00747126,0.0002516776349827,0.046688
2025-10-08 19:45:00+00:00,2025-10-08,Norte,25.4782,-100.98543,38.13,-65.99271403,0.00758881,0.0002250613828027,0.053822
2025-10-08 20:00:00+00:00,2025-10-08,Norte,25.46842,-100.97325,32.1,-66.74293554,0.00730395,0.0001929616415796,0.040964
2025-10-08 20:15:00+00:00,2025-10-08,Norte,25.47365,-100.99604,33.79,-75.1087676,0.00709851,0.0001830702254499,0.041594
2025-10-08 20:30:00+00:00,2025-10-08,Norte,25.4876,-100.99022,38.78,-72.28282994,0.00699341,0.0001405780947712,0.043889
2025-10-08 20:45:00+00:00,2025-10-08,Norte,25.47325,-100.96135,37.68,-75.40273618,0.00724199,0.0001440825643518,0.049196
2025-10-08 21:00:00+00:00,2025-10-08,Norte,25.46505,-100.96706,38.49,-84.53124256,0.00667287,0.0001077231337595,0.066926
2025-10-08 21:15:00+00:00,2025-10-08,Norte,25.47424,-100.96021,38.25,-86.53013644,0.00694182,6.589104914044521e-05,0.054768
2025-10-08 21:30:00+00:00,2025-10-08,Norte,25.47998,-100.96535,35.89,-89.4712483,0.00644836,6.49530864367691e-05,0.053184
2025-10-08 21:45:00+00:00,2025-10-08,Norte,25.47653,-100.98052,40.49,-87.51187896,0.00643457,5.234060894500198e-05,0.070077
2025-10-08 22:00:00+00:00,2025-10-08,Norte,25.4732,-100.98813,40.62,-89.11027868,0.00612692,3.4113952872121874e-05,0.07993
2025-10-08 22:15:00+00:00,2025-10-08,Norte,25.47598,-100.96403,42.95,-94.74392612,0.00626711,1.9673357447646788e-05,0.080361
2025-10-08 22:30:00+00:00,2025-10-08,Norte,25.47051,-100.99639,42.62,-101.1,0.00529835,4.690405319604525e-05,0.096606
2025-10-08 22:45:00+00:00,2025-10-08,Norte,25.46606,-100.97296,40.28,-98.14115773,0.00542909,1e-06,0.112374
2025-10-08 23:00:00+00:00,2025-10-08,Norte,25.46033,-100.992,43.23,-101.1,0.00484528,1e-06,0.106766
2025-10-08 23:15:00+00:00,2025-10-08,Norte,25.48853,-100.96961,46.22,-101.1,0.00473504,4.2169907198898925e-05,0.111766
2025-10-08 23:30:00+00:00,2025-10-08,Norte,25.48432,-100.97017,45.87,-101.1,0.00477224,1e-06,0.121136
2025-10-08 23:45:00+00:00,2025-10-08,Norte,25.48883,-100.99439,47.94,-101.1,0.00418918,1e-06,0.13148
2025-10-09 00:00:00+00:00,2025-10-08,Norte,25.48092,-100.99163,49.0,-100.14633813,0.00388956,1e-06,0.131119
2025-10-09 00:15:00+00:00,2025-10-08,Norte,25.46253,-100.98872,52.83,-99.7198254,0.00360003,1e-06,0.135707
2025-10-09 00:30:00+00:00,2025-10-08,Norte,25.47594,-100.96891,52.7,-100.01987381,0.00339191,1e-06,0.137304
2025-10-09 00:45:00+00:00,2025-10-08,Norte,25.48383,-100.96749,49.75,-101.1,0.00328964,1e-06,0.127913
2025-10-09 01:00:00+00:00,2025-10-08,Norte,25.46293,-100.96773,51.61,-99.15670436,0.00266773,1.6056296889878205e-05,0.138886
2025-10-09 01:15:00+00:00,2025-10-08,Norte,25.46995,-100.97758,51.35,-95.65632496,0.00244018,1e-06,0.144863
2025-10-09 01:30:00+00:00,2025-10-08,Norte,25.48637,-100.9902,56.07,-94.00610952,0.00252088,2.0988593215064747e-05,0.129602
2025-10-09 01:45:00+00:00,2025-10-08,Norte,25.48202,-100.97535,51.5,-92.74502007,0.00204961,1e-06,0.137993
2025-10-09 02:00:00+00:00,2025-10-08,Norte,25.48311,-100.97592,55.73,-94.80278824,0.00238175,3.250937497660931e-06,0.130562
2025-10-09 02:15:00+00:00,2025-10-08,Norte,25.46921,-100.9766,53.38,-101.1,0.00171096,7.043119495749436e-06,0.132466
2025-10-09 02:30:00+00:00,2025-10-08,Norte,25.48009,-100.99133,51.86,-88.72036536,0.00147871,1e-06,0.111912
2025-10-09 02:45:00+00:00,2025-10-08,Norte,25.48176,-100.98947,53.25,-87.78003417,0.00168352,5.102248666404194e-06,0.11837
2025-10-09 03:00:00+00:00,2025-10-08,Norte,25.48923,-100.98112,54.9,-88.89079596,0.00121233,1.898232722196988e-06,0.104957
2025-10-09 03:15:00+00:00,2025-10-08,Norte,25.48449,-100.97646,53.61,-82.18022014,0.00089404,4.669738348201813e-06,0.111093
2025-10-09 03:30:00+00:00,2025-10-08,Norte,25.47789,-100.9859,54.69,-74.24990139,0.00089714,2.764155896342811e-05,0.087928
2025-10-09 03:45:00+00:00,2025-10-08,Norte,25.48281,-100.99822,51.96,-75.65883627,0.00075265,1.3046627024232664e-05,0.086671
2025-10-09 04:00:00+00:00,2025-10-08,Norte,25.48966,-100.99606,53.48,-67.77544955,0.00101624,1e-06,0.071836
2025-10-09 04:15:00+00:00,2025-10-08,Norte,25.47144,-100.98708,52.09,-66.42230723,0.00033664,3.555832685537824e-05,0.067756
2025-10-09 04:30:00+00:00,2025-10-08,Norte,25.48182,-100.96563,49.89,-57.47280193,0.00066026,2.8850634796494223e-05,0.062885
2025-10-09 04:45:00+00:00,2025-10-08,Norte,25.46683,-100.99143,52.74,-61.71301477,0.00051565,3.781416965662928e-05,0.061736
2025-10-09 05:00:00+00:00,2025-10-08,Norte,25.47674,-100.96194,50.81,-46.26430757,0.00051602,4.2441871665030095e-05,0.056666
2025-10-09 05:15:00+00:00,2025-10-08,Norte,25.4733,-100.98612,47.18,-49.93342686,3.71e-05,6.739128753097535e-05,0.051843
2025-10-09 05:30:00+00:00,2025-10-08,Norte,25.47846,-100.99941,48.04,-41.29321341,0.00052644,7.304617538639741e-05,0.058047
2025-10-09 05:45:00+00:00,2025-10-08,Norte,25.46787,-100.9676,47.21,-42.52274677,0.00011607,9.849666996350918e-05,0.048056
2025-10-09 06:00:00+00:00,2025-10-09,Norte,25.47682,-100.97892,43.7,-35.56137682,0.00045418,0.0001006545970081,0.012512
2025-10-09 06:15:00+00:00,2025-10-09,Norte,25.4818,-100.98822,43.56,-26.91658516,0.00028464,0.0001359970626317,0.023496
2025-10-09 06:30:00+00:00,2025-10-09,Norte,25.48571,-100.97129,42.91,-34.53743751,0.00013971,0.0001870924786711,0.018295
2025-10-09 06:45:00+00:00,2025-10-09,Norte,25.46983,-100.99977,41.23,-33.4087592,1e-05,0.000221954037738,0.019598
2025-10-09 07:00:00+00:00,2025-10-09,Norte,25.46658,-100.97292,41.74,-23.27530385,0.00023289,0.0002311835781438,0.022118
2025-10-09 07:15:00+00:00,2025-10-09,Norte,25.46916,-100.97154,39.54,-26.30594497,0.00031837,0.0002744252055436,0.01
2025-10-09 07:30:00+00:00,2025-10-09,Norte,25.47924,-100.98579,42.79,-17.03455093,1.378e-05,0.000287326682523,0.012712
2025-10-09 07:45:00+00:00,2025-10-09,Norte,25.46747,-100.9722,44.52,-7.12909026,0.00055653,0.0002933581409838,0.01
2025-10-09 08:00:00+00:00,2025-10-09,Norte,25.48972,-100.96626,42.96,-2.26684977,0.00046512,0.000296967838557,0.017122
2025-10-09 08:15:00+00:00,2025-10-09,Norte,25.47114,-100.98781,42.93,-4.70166817,0.00062697,0.0002859960073157,0.022904
2025-10-09 08:30:00+00:00,2025-10-09,Norte,25.47132,-100.96718,43.86,1.83837288,0.00107612,0.0002698793594899,0.01
2025-10-09 08:45:00+00:00,2025-10-09,Norte,25.48576,-100.9863,41.41,6.57230938,0.00112408,0.0002623586859008,0.013005
2025-10-09 09:00:00+00:00,2025-10-09,Norte,25.47934,-100.99954,42.22,5.5471439,0.00132625,0.0002586795586471,0.01
2025-10-09 09:15:00+00:00,2025-10-09,Norte,25.46562,-100.97852,43.25,9.44654815,0.00142135,0.0002094196251145,0.011281
2025-10-09 09:30:00+00:00,2025-10-09,Norte,25.48092,-100.97551,42.95,12.12419896,0.00209248,0.0001807090707423,0.01
2025-10-09 09:45:00+00:00,2025-10-09,Norte,25.47479,-100.96401,41.36,16.41929207,0.00150559,0.0001530080177427,0.017771
2025-10-09 10:00:00+00:00,2025-10-09,Norte,25.47036,-100.99124,46.14,14.19973554,0.0016379,0.0001332710970247,0.031341
2025-10-09 10:15:00+00:00,2025-10-09,Norte,25.46692,-100.97909,44.35,17.48602238,0.00206282,8.398740015737595e-05,0.035618
2025-10-09 10:30:00+00:00,2025-10-09,Norte,25.47835,-100.97946,45.2,24.62851623,0.00240414,8.315453335031066e-05,0.027465
2025-10-09 10:45:00+00:00,2025-10-09,Norte,25.48866,-100.98934,46.5,17.20781334,0.00295824,5.526241804700369e-05,0.047426
2025-10-09 11:00:00+00:00,2025-10-09,Norte,25.48784,-100.97527,48.39,20.87730584,0.00321482,3.121587604348288e-05,0.046327
2025-10-09 11:15:00+00:00,2025-10-09,Norte,25.47432,-100.97342,47.18,25.58,0.00328845,3.206885298370109e-05,0.041906
2025-10-09 11:30:00+00:00,2025-10-09,Norte,25.47591,-100.96554,52.91,25.58,0.00388781,3.366703045292441e-05,0.072724
2025-10-09 11:45:00+00:00,2025-10-09,Norte,25.46087,-100.96571,54.86,22.63155295,0.00346716,1.6168186129560642e-05,0.079978
2025-10-09 12:00:00+00:00,2025-10-09,Norte,25.48821,-100.98972,50.61,25.58,0.0038332,1.137568479041452e-05,0.085935
2025-10-09 12:15:00+00:00,2025-10-09,Norte,25.48328,-100.99855,54.83,25.53631323,0.00456446,1.3343534063654492e-05,0.090903
2025-10-09 12:30:00+00:00,2025-10-09,Norte,25.46464,-100.99276,55.38,25.58,0.00464158,1e-06,0.107655
2025-10-09 12:45:00+00:00,2025-10-09,Norte,25.47136,-100.99597,57.22,25.58,0.00494086,1.880197924288014e-05,0.108239
2025-10-09 13:00:00+00:00,2025-10-09,Norte,25.47333,-100.98886,62.48,25.58,0.00541432,1e-06,0.12749
2025-10-09 13:15:00+00:00,2025-10-09,Norte,25.48436,-100.98432,59.41,25.58,0.00518434,1.2147001306464742e-05,0.125771
2025-10-09 13:30:00+00:00,2025-10-09,Norte,25.47951,-100.98132,60.48,18.82052231,0.00529624,2.1974997531186976e-05,0.134859
2025-10-09 13:45:00+00:00,2025-10-09,Norte,25.46201,-100.97625,60.23,25.58,0.0057183,1e-06,0.137108
2025-10-09 14:00:00+00:00,2025-10-09,Norte,25.47797,-100.9881,61.33,13.90855958,0.00603773,1e-06,0.158975
2025-10-09 14:15:00+00:00,2025-10-09,Norte,25.48101,-100.99776,59.36,15.28958577,0.00639935,9.350580638116476e-06,0.145617
2025-10-09 14:30:00+00:00,2025-10-09,Norte,25.46344,-100.96754,55.65,9.17538302,0.0064344,2.143378974060783e-05,0.141742
2025-10-09 14:45:00+00:00,2025-10-09,Norte,25.4764,-100.98565,58.55,12.98493807,0.00667708,2.158059700212404e-05,0.133391
2025-10-09 15:00:00+00:00,2025-10-09,Norte,25.48953,-100.96301,58.57,6.63592546,0.00676338,1.8268233457296728e-06,0.134307
2025-10-09 15:15:00+00:00,2025-10-09,Norte,25.4698,-100.99314,55.17,3.40893732,0.00709473,1e-06,0.123282
2025-10-09 15:30:00+00:00,2025-10-09,Norte,25.46138,-100.97197,52.85,2.14974828,0.00728393,2.7749678493917383e-05,0.112574
2025-10-09 15:45:00+00:00,2025-10-09,Norte,25.4673,-100.99878,50.56,-4.26261748,0.00702371,1.2852988560988606e-05,0.101661
2025-10-09 16:00:00+00:00,2025-10-09,Norte,25.47128,-100.99812,51.34,-6.60505091,0.00738233,1.4015744609841434e-05,0.100656
2025-10-09 16:15:00+00:00,2025-10-09,Norte,25.47413,-100.9668,52.13,-10.85672866,0.00765411,3.948185754052483e-05,0.08959
2025-10-09 16:30:00+00:00,2025-10-09,Norte,25.48979,-100.97235,47.94,-8.29663242,0.00769544,6.486440247595966e-05,0.087877
2025-10-09 16:45:00+00:00,2025-10-09,Norte,25.4626,-100.98943,46.15,-17.99007837,0.00790459,6.431650429958599e-05,0.073103
2025-10-09 17:00:00+00:00,2025-10-09,Norte,25.48233,-100.99531,41.68,-25.04398759,0.00776588,9.728709390561556e-05,0.066946
2025-10-09 17:15:00+00:00,2025-10-09,Norte,25.48914,-100.99688,40.18,-21.91593615,0.007489,0.000148291828543,0.057242
2025-10-09 17:30:00+00:00,2025-10-09,Norte,25.4749,-100.96806,41.71,-31.91053825,0.00783787,0.0001408828766524,0.045367
2025-10-09 17:45:00+00:00,2025-10-09,Norte,25.46296,-100.96346,37.0,-34.70557059,0.00789304,0.0001604790906581,0.053228
2025-10-09 18:00:00+00:00,2025-10-09,Norte,25.47157,-100.98298,38.91,-37.37981168,0.00785579,0.0001914525470936,0.042127
2025-10-09 18:15:00+00:00,2025-10-09,Norte,25.46711,-100.97955,41.44,-42.1225854,0.008,0.0002110137069397,0.042284
2025-10-09 18:30:00+00:00,2025-10-09,Norte,25.48765,-100.9661,34.72,-49.67063577,0.008,0.0002007592585452,0.048977
2025-10-09 18:45:00+00:00,2025-10-09,Norte,25.48671,-100.97766,38.23,-51.25206653,0.0079049,0.000247583254361,0.037552
2025-10-09 19:00:00+00:00,2025-10-09,Norte,25.47541,-100.98278,37.45,-57.38422309,0.00782147,0.0002497060209478,0.044364
2025-10-09 19:15:00+00:00,2025-10-09,Norte,25.46445,-100.99266,34.11,-58.58837507,0.0076714,0.0002329341802535,0.032143
2025-10-09 19:30:00+00:00,2025-10-09,Norte,25.48076,-100.96138,36.59,-60.64053825,0.008,0.0002043904752192,0.038151
2025-10-09 19:45:00+00:00,2025-10-09,Norte,25.48645,-100.9929,37.01,-72.22697175,0.00780743,0.0002199658688534,0.045007
2025-10-09 20:00:00+00:00,2025-10-09,Norte,25.48791,-100.99534,36.31,-71.41986231,0.00726814,0.0001956921182002,0.049871
2025-10-09 20:15:00+00:00,2025-10-09,Norte,25.47045,-100.99666,38.26,-72.68286758,0.00730054,0.0001415798136025,0.047725
2025-10-09 20:30:00+00:00,2025-10-09,Norte,25.47928,-100.96014,35.33,-77.46613283,0.00713895,0.0001512364206973,0.045883
2025-10-09 20:45:00+00:00,2025-10-09,Norte,25.48534,-100.97874,33.86,-84.76200557,0.00719712,0.0001155446916483,0.057081
2025-10-09 21:00:00+00:00,2025-10-09,Norte,25.48239,-100.99888,36.98,-83.51085677,0.0070735,9.360066822226308e-05,0.054029
2025-10-09 21:15:00+00:00,2025-10-09,Norte,25.46293,-100.96544,39.46,-83.51161372,0.00645184,9.790947407813372e-05,0.059657
2025-10-09 21:30:00+00:00,2025-10-09,Norte,25.47998,-100.98935,39.06,-88.71598862,0.00632932,5.8382271555513886e-05,0.065963
2025-10-09 21:45:00+00:00,2025-10-09,Norte,25.48658,-100.99033,39.55,-84.40162992,0.00634871,5.183626381515481e-05,0.069613
2025-10-09 22:00:00+00:00,2025-10-09,Norte,25.48274,-100.98396,41.14,-91.20119998,0.00604327,3.788665268814876e-05,0.087806
2025-10-09 22:15:00+00:00,2025-10-09,Norte,25.46365,-100.97911,45.7,-99.85407517,0.00591493,1.8899868936962897e-05,0.082163
2025-10-09 22:30:00+00:00,2025-10-09,Norte,25.46237,-100.99315,43.07,-98.5672533,0.00550638,5.771471208516414e-06,0.091503
2025-10-09 22:45:00+00:00,2025-10-09,Norte,25.47874,-100.96193,45.12,-97.38807833,0.00509084,2.058489895634723e-05,0.094919
2025-10-09 23:00:00+00:00,2025-10-09,Norte,25.4823,-100.99569,45.92,-97.0682482,0.00498459,1.6023231009513133e-05,0.097339
2025-10-09 23:15:00+00:00,2025-10-09,Norte,25.48945,-100.98017,48.25,-93.50474779,0.00494306,1.5032324680049344e-05,0.115623
2025-10-09 23:30:00+00:00,2025-10-09,Norte,25.47609,-100.96043,50.21,-101.1,0.00474244,1e-06,0.121653
2025-10-09 23:45:00+00:00,2025-10-09,Norte,25.46668,-100.97905,44.38,-101.09607254,0.00427918,7.131353045458617e-06,0.113566
2025-10-10 00:00:00+00:00,2025-10-09,Norte,25.48472,-100.98297,54.65,-100.20520177,0.00419184,1e-06,0.128117
2025-10-10 00:15:00+00:00,2025-10-09,Norte,25.47418,-100.99336,50.19,-101.1,0.00402397,1e-06,0.122867
2025-10-10 00:30:00+00:00,2025-10-09,Norte,25.47888,-100.97829,53.24,-101.1,0.00370512,1.9100286411285432e-05,0.139984
2025-10-10 00:45:00+00:00,2025-10-09,Norte,25.47638,-100.97455,48.23,-99.42281145,0.00299593,7.550890353404906e-06,0.154323
2025-10-10 01:00:00+00:00,2025-10-09,Norte,25.46357,-100.97373,55.07,-101.1,0.00280259,1e-06,0.135515
2025-10-10 01:15:00+00:00,2025-10-09,Norte,25.46984,-100.96866,57.25,-97.67057298,0.00296194,1e-06,0.143086
